RowNumber,Cruise,Mon,Day,Year,Line,Station,Region,Latitude,Longitude,Biomass
1998,8203,4,2,1982,76.7,70,SC,34.4,-122.233,223
1996,8203,3,26,1982,80,60,SC,34.15,-121.15,6.2
1997,8203,4,1,1982,80,70,SC,33.817,-121.867,89.5
1995,8203,3,25,1982,83.3,80,SC,32.883,-122.133,24
1958,8202,2,4,1982,86.7,45,SC,33.483,-119.317,384.1
1991,8203,3,22,1982,86.7,45,SC,33.483,-119.333,146.3
1959,8202,2,4,1982,86.7,50,SC,33.317,-119.667,2.7
1992,8203,3,23,1982,86.7,50,SC,33.35,-119.583,3.1
1960,8202,2,5,1982,86.7,55,SC,33.15,-120,10.4
1993,8203,3,23,1982,86.7,55,SC,33.15,-120.017,71
1961,8202,2,5,1982,86.7,70,SC,32.65,-121.033,111.2
1994,8203,3,23,1982,86.7,80,SC,32.383,-121.683,2.6
1962,8202,2,9,1982,90,28,SC,33.483,-117.767,53.6
1963,8202,2,9,1982,90,30,SC,33.417,-117.9,3.4
1990,8203,3,21,1982,90,30,SC,33.417,-117.817,41.6
1988,8203,3,20,1982,90,37,SC,33.183,-118.4,19.2
1964,8202,2,10,1982,90,53,SC,32.65,-119.483,237
1989,8203,3,20,1982,90,60,SC,32.433,-119.967,0.3
1987,8203,3,19,1982,90,70,SC,32.05,-120.733,0
1965,8202,2,10,1982,90,70,SC,32.083,-120.633,3
1966,8202,2,16,1982,93.3,26.7,SC,32.95,-117.3,0.3
1967,8202,2,16,1982,93.3,28,SC,32.917,-117.4,12.3
1984,8203,3,15,1982,93.3,40,SC,32.533,-118.217,51.6
1968,8202,2,16,1982,93.3,45,SC,32.35,-118.55,78.9
1969,8202,2,17,1982,93.3,50,SC,32.183,-118.9,24.5
1985,8203,3,16,1982,93.3,60,SC,31.817,-119.583,119.7
1970,8202,2,17,1982,93.3,70,SC,31.517,-120.25,0
1986,8203,3,17,1982,93.3,70,SC,31.517,-120.217,80.2
1972,8202,2,23,1982,96.7,35,NBC,32.083,-117.483,6.3
1973,8202,2,23,1982,96.7,40,NBC,31.917,-117.833,46.5
1971,8202,2,22,1982,96.7,45,NBC,31.75,-118.167,9.4
1974,8202,2,25,1982,100,29.2,NBC,31.717,-116.717,92.1
1975,8202,2,25,1982,100,30,NBC,31.683,-116.783,46.3
1976,8202,2,25,1982,100,50,NBC,31.017,-118.117,6.3
1978,8202,2,28,1982,103.3,40,NBC,30.783,-117.083,0.8
1977,8202,2,27,1982,103.3,45,NBC,30.617,-117.417,5.2
1980,8202,3,2,1982,106.7,31,NBC,30.5,-116.1,0
1981,8202,3,2,1982,106.7,32,NBC,30.467,-116.167,7.5
1979,8202,3,1,1982,106.7,35,NBC,30.367,-116.367,0
1983,8202,3,3,1982,110,45,NBC,29.45,-116.667,9.2
1982,8202,3,2,1982,110,50,NBC,29.283,-116.983,0.1
2078,8303,4,7,1983,60,50,CC,37.95,-122.883,0
2079,8303,4,7,1983,60,52.5,CC,37.867,-123.067,0.2
2080,8303,4,8,1983,60,90,CC,36.617,-125.767,0.8
2075,8303,4,6,1983,63.3,52,CC,37.3,-122.617,6.1
2076,8303,4,6,1983,63.3,55,CC,37.217,-122.833,360.7
2077,8303,4,6,1983,63.3,90,CC,36.033,-125.35,0.1
2073,8303,4,5,1983,63.3,100,CC,35.717,-126.033,0
2071,8303,4,4,1983,66.7,55,CC,36.617,-122.417,142.2
2072,8303,4,4,1983,66.7,90,CC,35.45,-124.9,0
2074,8303,4,5,1983,66.7,100,CC,35.117,-125.6,0
2070,8303,4,2,1983,70,80,CC,35.217,-123.783,11.1
2068,8303,4,1,1983,70,90,CC,34.883,-124.483,0.3
2064,8303,3,30,1983,73.3,60,CC,35.3,-121.95,3.2
2066,8303,3,31,1983,73.3,70,CC,34.983,-122.667,400.7
2067,8303,3,31,1983,73.3,90,CC,34.3,-124.05,2.4
2069,8303,4,1,1983,73.3,100,CC,33.967,-124.75,0
2010,CALCOFI 8302,2,7,1983,76.7,51,SC,35.017,-120.917,30.6
2011,CALCOFI 8302,2,8,1983,76.7,55,SC,34.883,-121.2,12.1
2065,8303,3,30,1983,76.7,70,SC,34.383,-122.25,0.5
2062,8303,3,29,1983,76.7,80,SC,34.05,-122.95,2.1
2012,CALCOFI 8302,2,9,1983,80,51,SC,34.45,-120.533,0
2055,8303,3,27,1983,80,55,SC,34.317,-120.8,32
2060,8303,3,28,1983,80,60,SC,34.15,-121.15,3.1
2061,8303,3,28,1983,80,70,SC,33.817,-121.85,3.7
2059,8303,3,28,1983,80,100,SC,32.817,-123.9,0
2063,8303,3,29,1983,80,110,SC,32.483,-124.583,2
2013,CALCOFI 8302,2,14,1983,83.3,40.6,SC,34.233,-119.417,0
2014,CALCOFI 8302,2,14,1983,83.3,42,SC,34.183,-119.5,0
2056,8303,3,27,1983,83.3,51,SC,33.85,-120.2,11.1
2016,CALCOFI 8302,2,16,1983,83.3,55,SC,33.75,-120.4,0
2057,8303,3,27,1983,83.3,55,SC,33.75,-120.417,1
2017,CALCOFI 8302,2,17,1983,83.3,60,SC,33.583,-120.75,0.2
2053,8303,3,26,1983,83.3,60,SC,33.583,-120.75,0
2052,8303,3,26,1983,83.3,100,SC,32.25,-123.483,0
2049,8303,3,25,1983,83.3,110,SC,31.917,-124.167,0
2015,CALCOFI 8302,2,15,1983,83.4,49.1,SC,33.933,-119.983,0
2043,8303,3,23,1983,86.7,33,SC,33.883,-118.483,0
2044,8303,3,23,1983,86.7,35,SC,33.817,-118.633,0.5
2046,8303,3,24,1983,86.7,40,SC,33.65,-118.967,0.1
2019,CALCOFI 8302,2,27,1983,86.7,65,SC,32.817,-120.683,0
2018,CALCOFI 8302,2,26,1983,86.7,70,SC,32.65,-121.033,0
2047,8303,3,24,1983,86.7,70,SC,32.667,-121.017,0
2050,8303,3,25,1983,86.7,80,SC,32.317,-121.717,0
2020,CALCOFI 8302,3,4,1983,90,37,SC,33.183,-118.383,0
2045,8303,3,23,1983,90,53,SC,32.65,-119.483,0
2021,CALCOFI 8302,3,5,1983,90,55,SC,32.583,-119.617,0.1
2022,CALCOFI 8302,3,6,1983,90,60,SC,32.417,-119.967,0
2041,8303,3,22,1983,90,60,SC,32.433,-119.95,1.3
2040,8303,3,22,1983,90,100,SC,31.083,-122.667,0
2037,8303,3,21,1983,90,110,SC,30.75,-123.333,0
2023,CALCOFI 8302,3,14,1983,93.3,26.7,SC,32.95,-117.3,6.2
2024,CALCOFI 8302,3,14,1983,93.3,28,SC,32.917,-117.4,0.3
2028,8303,3,19,1983,93.3,28,SC,32.917,-117.4,0.5
2025,CALCOFI 8302,3,15,1983,93.3,30,SC,32.85,-117.533,17.4
2029,8303,3,19,1983,93.3,30,SC,32.85,-117.533,1
2032,8303,3,20,1983,93.3,35,SC,32.667,-117.867,0
2033,8303,3,20,1983,93.3,40,SC,32.517,-118.217,0.9
2026,CALCOFI 8302,3,15,1983,93.3,50,SC,32.183,-118.9,0
2027,CALCOFI 8302,3,16,1983,93.3,55,SC,32.017,-119.233,0
2034,8303,3,20,1983,93.3,70,SC,31.517,-120.25,0
2038,8303,3,21,1983,93.3,80,SC,31.183,-120.917,0
2030,CALCOFI 8302,3,19,1983,96.7,30,NBC,32.25,-117.15,402.8
2031,CALCOFI 8302,3,19,1983,96.7,32,NBC,32.183,-117.283,0.4
2035,CALCOFI 8302,3,20,1983,96.7,35,NBC,32.083,-117.483,0
2036,CALCOFI 8302,3,20,1983,96.7,50,NBC,31.583,-118.5,0
2039,CALCOFI 8302,3,22,1983,100,35,NBC,31.517,-117.117,0
2042,CALCOFI 8302,3,23,1983,100,40,NBC,31.35,-117.45,0
2048,CALCOFI 8302,3,25,1983,103.3,40,NBC,30.783,-117.083,0.1
2051,CALCOFI 8302,3,26,1983,103.3,45,NBC,30.617,-117.417,0
2058,CALCOFI 8302,3,28,1983,106.7,40,NBC,30.183,-116.7,0
2054,CALCOFI 8302,3,27,1983,106.7,45,NBC,30.033,-117.033,0
2081,CALCOFI 8403,2,9,1984,60,55,CC,37.783,-123.25,93.2
2082,CALCOFI 8403,2,9,1984,60,60,CC,37.617,-123.617,57.7
2196,CALCOFI 8404,4,30,1984,60,60,CC,37.617,-123.617,165
2194,CALCOFI 8404,4,29,1984,60,70,CC,37.283,-124.333,26.7
2083,CALCOFI 8402,2,9,1984,60,80,CC,36.95,-125.033,21.8
2197,CALCOFI 8405,5,17,1984,60,80,CC,36.95,-125.05,22.1
2084,CALCOFI 8402,2,10,1984,60,90,CC,36.6,-125.783,24.1
2195,CALCOFI 8404,4,29,1984,63.3,52,CC,37.317,-122.617,0.6
2085,CALCOFI 8403,2,10,1984,63.3,60,CC,37.05,-123.2,18.4
2087,CALCOFI 8402,2,11,1984,63.3,80,CC,36.367,-124.617,2.1
2198,CALCOFI 8405,5,20,1984,63.3,80,CC,36.383,-124.633,8.8
2086,CALCOFI 8402,2,10,1984,63.3,90,CC,36.05,-125.333,3
2190,CALCOFI 8404,4,28,1984,66.7,49,CC,36.817,-121.983,51.3
2201,CALCOFI 8405,5,22,1984,66.7,50,CC,36.783,-122.067,288.7
2090,CALCOFI 8403,2,12,1984,66.7,55,CC,36.617,-122.417,483.9
2200,CALCOFI 8405,5,21,1984,66.7,55,CC,36.617,-122.417,908.4
2088,CALCOFI 8402,2,11,1984,66.7,65,CC,36.267,-123.133,61.6
2089,CALCOFI 8402,2,11,1984,66.7,70,CC,36.117,-123.483,63.8
2091,CALCOFI 8402,2,12,1984,66.7,80,CC,35.783,-124.2,0.5
2199,CALCOFI 8405,5,20,1984,66.7,90,CC,35.45,-124.9,4.8
2093,CALCOFI 8403,2,13,1984,70,51,CC,36.183,-121.733,65.5
2094,CALCOFI 8403,2,13,1984,70,53,CC,36.117,-121.867,338.6
2095,CALCOFI 8402,2,13,1984,70,65,CC,35.717,-122.717,34.4
2191,CALCOFI 8404,4,28,1984,70,70,CC,35.55,-123.067,33.8
2202,CALCOFI 8405,5,23,1984,70,80,CC,35.217,-123.783,1.9
2096,CALCOFI 8402,2,13,1984,70,90,CC,34.883,-124.483,12.2
2203,CALCOFI 8405,5,24,1984,70,90,CC,34.883,-124.483,109.7
2092,CALCOFI 8402,2,12,1984,70,100,CC,34.55,-125.183,3.3
2098,CALCOFI 8403,2,14,1984,73.3,50,CC,35.65,-121.25,0
2206,CALCOFI 8405,5,26,1984,73.3,50,CC,35.65,-121.267,5.6
2099,CALCOFI 8403,2,14,1984,73.3,53,CC,35.55,-121.467,54.6
2205,CALCOFI 8405,5,25,1984,73.3,53,CC,35.55,-121.467,1047.2
2178,CALCOFI 8404,4,22,1984,73.3,60,CC,35.317,-121.967,77.1
2100,CALCOFI 8402,2,14,1984,73.3,65,CC,35.15,-122.333,1
2101,CALCOFI 8402,2,14,1984,73.3,70,CC,34.983,-122.65,17.9
2204,CALCOFI 8405,5,24,1984,73.3,90,CC,34.317,-124.067,59.7
2097,CALCOFI 8402,2,14,1984,73.3,100,CC,33.95,-124.767,4
2103,CALCOFI 8403,2,15,1984,76.7,48,SC,35.117,-120.7,0
2179,CALCOFI 8404,4,22,1984,76.7,51,SC,35.017,-120.917,282.3
2180,CALCOFI 8404,4,22,1984,76.7,55,SC,34.883,-121.2,112
2174,CALCOFI 8404,4,21,1984,76.7,60,SC,34.717,-121.55,124.6
2105,CALCOFI 8402,2,16,1984,76.7,65,SC,34.55,-121.9,140.6
2104,CALCOFI 8402,2,15,1984,76.7,70,SC,34.383,-122.25,68.6
2207,CALCOFI 8405,5,26,1984,76.7,70,SC,34.383,-122.25,781
2208,CALCOFI 8405,5,27,1984,76.7,80,SC,34.05,-122.95,266.8
2171,CALCOFI 8404,4,20,1984,76.7,90,SC,33.717,-123.633,0.3
2102,CALCOFI 8402,2,15,1984,76.7,100,SC,33.383,-124.333,0
2211,CALCOFI 8405,5,29,1984,80,51,SC,34.45,-120.517,0.4
2209,CALCOFI 8405,5,28,1984,80,55,SC,34.317,-120.8,145.6
2110,CALCOFI 8403,2,20,1984,80,60,SC,34.15,-121.15,41.8
2168,CALCOFI 8404,4,19,1984,80,80,SC,33.483,-122.533,2.2
2106,CALCOFI 8402,2,17,1984,80,90,SC,33.15,-123.233,4.4
2172,CALCOFI 8404,4,20,1984,80,90,SC,33.15,-123.217,0.1
2210,CALCOFI 8405,5,28,1984,80,90,SC,33.15,-123.217,38.5
2107,CALCOFI 8402,2,18,1984,80,100,SC,32.833,-123.917,3.1
2108,CALCOFI 8403,2,19,1984,83.3,40.6,SC,34.233,-119.417,0
2164,CALCOFI 8404,4,17,1984,83.3,40.6,SC,34.233,-119.417,0.7
2111,CALCOFI 8403,2,20,1984,83.3,42,SC,34.183,-119.517,39.8
2165,CALCOFI 8404,4,17,1984,83.3,42,SC,34.2,-119.517,4.1
2162,CALCOFI 8404,4,16,1984,83.3,51,SC,33.883,-120.133,0.4
2212,CALCOFI 8405,5,29,1984,83.3,60,SC,33.583,-120.75,335.6
2115,CALCOFI 8403,2,24,1984,83.3,65,SC,33.417,-121.1,48.4
2116,CALCOFI 8403,2,24,1984,83.3,70,SC,33.25,-121.45,32.7
2213,CALCOFI 8405,5,30,1984,83.3,70,SC,33.25,-121.45,618.4
2163,CALCOFI 8404,4,16,1984,83.3,80,SC,32.917,-122.133,2.5
2120,CALCOFI 8403,2,27,1984,86.7,33,SC,33.883,-118.483,0
2155,CALCOFI 8404,4,10,1984,86.7,33,SC,33.883,-118.483,0.1
2121,CALCOFI 8403,2,27,1984,86.7,35,SC,33.817,-118.633,6.1
2125,CALCOFI 8403,2,29,1984,86.7,55,SC,33.15,-120,40
2117,CALCOFI 8403,2,24,1984,86.7,65,SC,32.817,-120.7,16.5
2109,CALCOFI 8402,2,19,1984,86.7,80,SC,32.317,-121.717,1.1
2157,CALCOFI 8404,4,13,1984,86.7,80,SC,32.333,-121.717,3.9
2112,CALCOFI 8402,2,20,1984,86.7,90,SC,32,-122.4,0
2214,CALCOFI 8405,5,31,1984,86.7,100,SC,31.65,-123.067,5.7
2130,CALCOFI 8403,3,2,1984,90,28,SC,33.483,-117.767,4.3
2131,CALCOFI 8403,3,2,1984,90,30,SC,33.417,-117.9,1.3
2154,CALCOFI 8404,4,9,1984,90,35,SC,33.25,-118.25,31.1
2133,CALCOFI 8403,3,3,1984,90,37,SC,33.183,-118.383,2.2
2156,CALCOFI 8404,4,10,1984,90,37,SC,33.183,-118.4,7.7
2114,CALCOFI 8402,2,21,1984,90,80,SC,31.75,-121.333,0
2113,CALCOFI 8402,2,20,1984,90,90,SC,31.417,-122,0
2134,CALCOFI 8403,3,8,1984,93.3,28,SC,32.917,-117.4,4.3
2135,CALCOFI 8403,3,8,1984,93.3,29,SC,32.883,-117.467,42.1
2136,CALCOFI 8403,3,9,1984,93.3,45,SC,32.35,-118.55,0
2137,CALCOFI 8403,3,9,1984,93.3,50,SC,32.183,-118.9,5.4
2161,CALCOFI 8404,4,15,1984,93.3,50,SC,32.183,-118.9,14.2
2159,CALCOFI 8404,4,14,1984,93.3,55,SC,32.017,-119.233,0.7
2160,CALCOFI 8404,4,14,1984,93.3,80,SC,31.183,-120.917,13.9
2158,CALCOFI 8404,4,13,1984,93.3,90,SC,30.85,-121.6,0
2138,CALCOFI 8403,3,13,1984,96.7,35,NBC,32.1,-117.483,0.6
2139,CALCOFI 8403,3,14,1984,96.7,40,NBC,31.917,-117.833,6.4
2166,CALCOFI 8404,4,17,1984,96.7,45,NBC,31.75,-118.167,0.7
2167,CALCOFI 8404,4,18,1984,96.7,50,NBC,31.583,-118.5,0
2140,CALCOFI 8403,3,14,1984,96.7,60,NBC,31.267,-119.183,2.7
2142,CALCOFI 8403,3,15,1984,96.7,65,NBC,31.083,-119.517,6.3
2169,CALCOFI 8404,4,19,1984,96.7,80,NBC,30.583,-120.517,1.1
2118,CALCOFI 8402,2,26,1984,96.7,100,NBC,29.933,-121.85,0
2143,CALCOFI 8403,3,16,1984,100,29.2,NBC,31.717,-116.717,4
2144,CALCOFI 8403,3,16,1984,100,30,NBC,31.683,-116.783,1.2
2175,CALCOFI 8404,4,22,1984,100,40,NBC,31.35,-117.45,2.7
2173,CALCOFI 8404,4,21,1984,100,45,NBC,31.183,-117.783,0.7
2145,CALCOFI 8403,3,16,1984,100,50,NBC,31.017,-118.117,0.4
2141,CALCOFI 8403,3,15,1984,100,55,NBC,30.85,-118.467,1.7
2119,CALCOFI 8402,2,27,1984,100,65,NBC,30.517,-119.117,1.2
2122,CALCOFI 8402,2,28,1984,100,70,NBC,30.333,-119.433,0
2170,CALCOFI 8404,4,20,1984,100,90,NBC,29.683,-120.8,0
2146,CALCOFI 8403,3,17,1984,103.3,29,NBC,31.15,-116.35,0
2176,CALCOFI 8404,4,22,1984,103.3,29,NBC,31.15,-116.35,0
2177,CALCOFI 8404,4,22,1984,103.3,30,NBC,31.117,-116.4,0
2181,CALCOFI 8404,4,23,1984,103.3,35,NBC,30.95,-116.75,8.9
2147,CALCOFI 8403,3,17,1984,103.3,45,NBC,30.617,-117.417,0
2148,CALCOFI 8403,3,18,1984,103.3,50,NBC,30.45,-117.75,0
2182,CALCOFI 8404,4,23,1984,103.3,60,NBC,30.117,-118.417,1.3
2124,CALCOFI 8402,2,29,1984,103.3,65,NBC,29.95,-118.733,0.5
2183,CALCOFI 8404,4,24,1984,103.3,100,NBC,28.767,-121.067,0
2123,CALCOFI 8402,2,28,1984,103.3,100,NBC,28.783,-121.067,0
2186,CALCOFI 8404,4,27,1984,106.7,40,NBC,30.183,-116.7,0
2153,CALCOFI 8403,3,22,1984,106.7,45,NBC,30.017,-117.033,0
2184,CALCOFI 8404,4,26,1984,106.7,45,NBC,30.017,-117.033,0.8
2151,CALCOFI 8403,3,21,1984,106.7,50,NBC,29.85,-117.317,4.4
2185,CALCOFI 8404,4,26,1984,106.7,50,NBC,29.85,-117.367,0.7
2126,CALCOFI 8402,3,1,1984,106.7,65,NBC,29.367,-118.35,0
2127,CALCOFI 8402,3,1,1984,106.7,90,NBC,28.533,-120,0
2128,CALCOFI 8402,3,2,1984,106.7,100,NBC,28.183,-120.633,0
2187,CALCOFI 8404,4,27,1984,110,35,NBC,29.783,-115.983,0
2188,CALCOFI 8404,4,28,1984,110,40,NBC,29.633,-116.333,0
2149,CALCOFI 8403,3,20,1984,110,45,NBC,29.45,-116.667,0
2150,CALCOFI 8403,3,20,1984,110,50,NBC,29.283,-116.983,0
2152,CALCOFI 8403,3,21,1984,110,55,NBC,29.117,-117.317,0
2189,CALCOFI 8404,4,28,1984,110,65,NBC,28.8,-117.983,0
2132,CALCOFI 8402,3,3,1984,110,70,NBC,28.6,-118.317,0
2193,CALCOFI 8404,4,29,1984,110,70,NBC,28.617,-118.3,0
2129,CALCOFI 8402,3,2,1984,110,80,NBC,28.283,-118.967,0
2192,CALCOFI 8404,4,29,1984,110,100,NBC,27.617,-120.25,0
2261,CALCOFI 8503,4,4,1985,60,50,CC,37.95,-122.883,2.6
2262,CALCOFI 8503,4,4,1985,60,52.5,CC,37.867,-123.067,137.4
2263,CALCOFI 8503,4,4,1985,60,55,CC,37.783,-123.233,115.3
2260,CALCOFI 8503,4,3,1985,63.3,70,CC,36.717,-123.917,264.9
2259,CALCOFI 8503,4,2,1985,63.3,80,CC,36.383,-124.633,226.8
2256,CALCOFI 8503,3,31,1985,66.7,60,CC,36.45,-122.783,258
2258,CALCOFI 8503,4,1,1985,66.7,70,CC,36.117,-123.483,187
2257,CALCOFI 8503,3,31,1985,70,53,CC,36.117,-121.867,345.1
2255,CALCOFI 8503,3,30,1985,70,60,CC,35.883,-122.367,833.9
2254,CALCOFI 8503,3,28,1985,73.3,80,CC,34.65,-123.367,54.4
2279,CALCOFI 8505,5,17,1985,76.7,70,SC,34.383,-122.25,201.4
2228,CALCOFI 8502,2,28,1985,80,55,SC,34.317,-120.8,76
2252,CALCOFI 8503,3,24,1985,80,55,SC,34.317,-120.8,563.2
2231,CALCOFI 8502,3,1,1985,80,60,SC,34.15,-121.133,113.6
2232,CALCOFI 8502,3,1,1985,80,70,SC,33.817,-121.85,29
2280,CALCOFI 8505,5,17,1985,80,70,SC,33.817,-121.85,105.5
2229,CALCOFI 8502,2,28,1985,83.3,42,SC,34.183,-119.5,60.6
2253,CALCOFI 8503,3,24,1985,83.3,51,SC,33.867,-120.2,281.9
2230,CALCOFI 8502,2,28,1985,83.3,51,SC,33.883,-120.133,54.9
2278,CALCOFI 8505,5,14,1985,83.3,51,SC,33.883,-120.133,77.7
2226,CALCOFI 8502,2,27,1985,83.3,55,SC,33.75,-120.417,563.4
2251,CALCOFI 8503,3,23,1985,83.3,55,SC,33.75,-120.417,155.8
2276,CALCOFI 8505,5,13,1985,83.3,55,SC,33.75,-120.417,478.9
2247,CALCOFI 8503,3,19,1985,86.7,33,SC,33.883,-118.5,3.1
2248,CALCOFI 8503,3,19,1985,86.7,35,SC,33.817,-118.633,208.2
2274,CALCOFI 8505,5,11,1985,86.7,35,SC,33.817,-118.633,445.4
2250,CALCOFI 8503,3,20,1985,86.7,40,SC,33.65,-118.983,212.4
2275,CALCOFI 8505,5,11,1985,86.7,40,SC,33.65,-118.983,243.3
2224,CALCOFI 8502,2,26,1985,86.7,50,SC,33.317,-119.667,1.9
2227,CALCOFI 8502,2,27,1985,86.7,60,SC,33,-120.35,26.6
2277,CALCOFI 8505,5,13,1985,86.7,70,SC,32.65,-121.033,35
2225,CALCOFI 8502,2,26,1985,90,28,SC,33.483,-117.783,109.8
2273,CALCOFI 8505,5,7,1985,90,28,SC,33.483,-117.767,77.2
2221,CALCOFI 8502,2,25,1985,90,30,SC,33.417,-117.917,201
2222,CALCOFI 8502,2,25,1985,90,35,SC,33.25,-118.25,74.9
2249,CALCOFI 8503,3,19,1985,90,53,SC,32.65,-119.483,129.6
2272,CALCOFI 8505,5,6,1985,90,53,SC,32.65,-119.483,128.8
2223,CALCOFI 8502,2,25,1985,90,60,SC,32.383,-119.967,153.4
2220,CALCOFI 8502,2,24,1985,90,70,SC,32.083,-120.65,9.3
2271,CALCOFI 8505,5,5,1985,90,90,SC,31.417,-121.983,0
2264,CALCOFI 8505,5,1,1985,93.3,26.7,SC,32.95,-117.3,54.3
2215,CALCOFI 8502,2,19,1985,93.3,30,SC,32.85,-117.533,20.5
2216,CALCOFI 8502,2,20,1985,93.3,35,SC,32.683,-117.883,35.5
2217,CALCOFI 8502,2,20,1985,93.3,40,SC,32.5,-118.2,19.3
2265,CALCOFI 8505,5,1,1985,93.3,40,SC,32.517,-118.217,14.5
2241,CALCOFI 8503,3,15,1985,93.3,45,SC,32.333,-118.567,26.8
2266,CALCOFI 8505,5,2,1985,93.3,45,SC,32.35,-118.55,40.5
2244,CALCOFI 8503,3,16,1985,93.3,50,SC,32.183,-118.9,4.8
2267,CALCOFI 8505,5,2,1985,93.3,50,SC,32.183,-118.9,287.4
2268,CALCOFI 8505,5,3,1985,93.3,55,SC,32.017,-119.233,266.7
2218,CALCOFI 8502,2,21,1985,93.3,60,SC,31.833,-119.583,89.4
2219,CALCOFI 8502,2,22,1985,93.3,70,SC,31.517,-120.25,18.1
2269,CALCOFI 8505,5,3,1985,93.3,80,SC,31.183,-120.917,0.9
2270,CALCOFI 8505,5,4,1985,93.3,90,SC,30.85,-121.6,9.8
2234,CALCOFI 8502,3,11,1985,96.7,40,NBC,31.917,-117.833,19.5
2233,CALCOFI 8502,3,10,1985,96.7,45,NBC,31.75,-118.167,23.4
2236,CALCOFI 8502,3,13,1985,100,35,NBC,31.517,-117.117,0
2237,CALCOFI 8502,3,13,1985,100,40,NBC,31.35,-117.45,10.9
2235,CALCOFI 8502,3,12,1985,100,45,NBC,31.183,-117.783,0.1
2239,CALCOFI 8502,3,15,1985,103.3,30,NBC,31.117,-116.417,0.1
2240,CALCOFI 8502,3,15,1985,103.3,35,NBC,30.95,-116.75,7.7
2238,CALCOFI 8502,3,14,1985,103.3,40,NBC,30.783,-117.083,0.2
2242,CALCOFI 8502,3,16,1985,106.7,35,NBC,30.367,-116.367,1.5
2243,CALCOFI 8502,3,16,1985,106.7,40,NBC,30.2,-116.7,0
2245,CALCOFI 8502,3,17,1985,110,32.5,NBC,29.867,-115.833,0.4
2246,CALCOFI 8502,3,17,1985,110,35,NBC,29.783,-116,60.2
2300,CALCOFI 8602,2,19,1986,76.7,70,SC,34.383,-122.25,16.3
2315,CALCOFI 8605,5,21,1986,76.7,70,SC,34.383,-122.25,920.7
2299,CALCOFI 8602,2,18,1986,76.7,80,SC,34.05,-122.95,9.3
2314,CALCOFI 8605,5,20,1986,76.7,80,SC,34.05,-122.95,74.7
2296,CALCOFI 8602,2,17,1986,80,51,SC,34.45,-120.517,1.4
2297,CALCOFI 8602,2,17,1986,80,55,SC,34.317,-120.8,64.6
2311,CALCOFI 8605,5,17,1986,80,55,SC,34.317,-120.8,652.4
2313,CALCOFI 8605,5,18,1986,80,60,SC,34.15,-121.15,433.8
2298,CALCOFI 8602,2,17,1986,80,80,SC,33.483,-122.533,2.2
2291,CALCOFI 8602,2,15,1986,82,46,SC,34.267,-119.933,74
2292,CALCOFI 8602,2,15,1986,83.3,40.6,SC,34.233,-119.417,0.1
2293,CALCOFI 8602,2,15,1986,83.3,42,SC,34.183,-119.517,103.2
2312,CALCOFI 8605,5,17,1986,83.3,51,SC,33.883,-120.133,25.9
2310,CALCOFI 8605,5,16,1986,83.3,55,SC,33.75,-120.417,216
2307,CALCOFI 8605,5,15,1986,86.7,33,SC,33.883,-118.483,4.2
2294,CALCOFI 8602,2,15,1986,86.7,45,SC,33.483,-119.317,100.2
2295,CALCOFI 8602,2,15,1986,86.7,50,SC,33.317,-119.667,4.4
2308,CALCOFI 8605,5,15,1986,86.7,55,SC,33.15,-120,80.1
2289,CALCOFI 8602,2,14,1986,86.7,60,SC,32.983,-120.35,0.1
2309,CALCOFI 8605,5,15,1986,86.7,60,SC,32.983,-120.35,148
2286,CALCOFI 8602,2,13,1986,90,28,SC,33.483,-117.767,10
2305,CALCOFI 8605,5,14,1986,90,28,SC,33.483,-117.767,8.8
2287,CALCOFI 8602,2,13,1986,90,30,SC,33.417,-117.9,36.1
2288,CALCOFI 8602,2,13,1986,90,53,SC,32.65,-119.483,39.9
2306,CALCOFI 8605,5,14,1986,90,53,SC,32.65,-119.483,19.4
2290,CALCOFI 8602,2,14,1986,90,60,SC,32.417,-119.967,1.1
2304,CALCOFI 8605,5,13,1986,90,60,SC,32.417,-119.967,28
2281,CALCOFI 8602,2,5,1986,93.3,30,SC,32.85,-117.533,9.8
2301,CALCOFI 8605,5,9,1986,93.3,30,SC,32.85,-117.533,89.9
2282,CALCOFI 8602,2,5,1986,93.3,35,SC,32.683,-117.867,23.3
2302,CALCOFI 8605,5,10,1986,93.3,35,SC,32.683,-117.867,16.7
2283,CALCOFI 8602,2,6,1986,93.3,40,SC,32.517,-118.217,8.2
2284,CALCOFI 8602,2,7,1986,93.3,50,SC,32.183,-118.9,24.5
2285,CALCOFI 8602,2,7,1986,93.3,70,SC,31.517,-120.25,0
2303,CALCOFI 8605,5,11,1986,93.3,70,SC,31.517,-120.25,3.9
2341,CALCOFI 8705,5,13,1987,76.7,70,SC,34.383,-122.25,24.9
2340,CALCOFI 8705,5,12,1987,76.7,80,SC,34.05,-122.95,2.4
2316,CALCOFI 8701,2,6,1987,78.2,55.5,SC,34.633,-121.167,291
2317,CALCOFI 8701,2,6,1987,78.2,59.4,SC,34.483,-121.317,342.4
2321,CALCOFI 8703,3,12,1987,80,51,SC,34.45,-120.517,5.7
2337,CALCOFI 8705,5,10,1987,80,51,SC,34.45,-120.517,0.8
2339,CALCOFI 8705,5,11,1987,80,55,SC,34.317,-120.8,354.7
2322,CALCOFI 8703,3,12,1987,81.8,46.9,SC,34.283,-120.033,59.8
